Station Name,ZIP,Latitude,Longitude
Modern Nissan - Concord,28027,35.392063,-80.622777
Fred Anderson Nissan,28304,35.042419,-78.956747
Vann Yorks High Point Nissan,27260,35.937981,-79.996012
Nissan of Lumberton,28358,34.634487,-78.997134
International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,92123,32.823912,-117.12114
Clemson Area Transit,29631,34.702398,-82.801828
James River Air Conditioning,23230,37.578536,-77.48754
NV ENERGY 6100 NEIL RD 4,89511,39.467032,-119.779038
PIE AE OTC 3FL PKGSTA3,78704,30.256917,-97.749169
AT&T,75201,32.779791,-96.7990454
New River Nissan,24073,37.1581,-80.4203
Hyman Brothers Nissan,23113,37.50418,-77.61949
KEY CENTER KEY CENTER 6,98004,47.616104,-122.19696
KRC SKYLINE SKYLINE #1,98004,47.61434,-122.194037
PUBLIC STATIONS PRINCE CLUB E,53704,43.121878,-89.309902
PUBLIC STATIONS MID LIB GP,53562,43.094649,-89.50964
Smart Center San Diego,92111,32.82408524,-117.1471252
LEESBURG FL LIBRARY 01,34748,28.811736,-81.875204
CITY OF HOLLAND 127 E 8TH,49423,42.790376,-86.101511
3M Customer Innovation Center,55119,44.96232,-93.0005
Harper Corp,29601,34.848783,-82.401211
South Carolina Technology and Aviation Center,29605,34.756982,-82.383799
Stone's Cove Kitbar,20171,38.951695,-77.409238
County of Greenville - County Square,29601,34.840912,-82.400037
Furman University - Admissions Building,29613,34.926241,-82.433164
Figaro Restaurant,6082,41.997588,-72.583384
Victor Building Parking Garage,20001,38.899392,-77.024385
Jupiter Town Hall Complex,33458,26.9322,-80.1027
City of Auburn Hills - Log Cabin Streetside Parking,48326,42.6336,-83.220931
DTE Energy - Caniff Service Center,48211,42.395383,-83.074263
DTE Energy Headquarters - Executive Garage,48226,42.334321,-83.056903
DTE Energy - Headquarters Visitor Lot,48226,42.33375168,-83.05662
DTE Energy - Warren Service Center,48204,42.344978,-83.128128
MGM Casino - Public Parking Structure,48226,42.33476,-83.0608
City of Rochester - City Hall & Municipal Park,48307,42.683212,-83.1366
City of Rochester - Huntington Bank,48307,42.678841,-83.132684
Village of Rochester Hills,48309,42.682914,-83.193236
City of Saline - City Parking Lot #2,48176,42.166498,-83.780162
Cuyahoga Community College - Advanced Automotive Technology Center,44130,41.36684,-81.7638
Crystal Mountain Resort & Spa,49683,44.520371,-85.991356
Annapolis Friends Meeting,21401,39.001676,-76.525253
Quigley Chevrolet,19503,40.397876,-75.588988
Richmond Ford Lincoln,23230,37.578775,-77.489409
Emagine Entertainment,48067,42.455,-83.131111
Marriott Hotel - Underground Deck,27601,35.772881,-78.638502
City of Raleigh - Performing Arts Center Deck,27601,35.772619,-78.641492
City of Raleigh - Wilmington Station Deck,27601,35.77937,-78.638203
Southern Oregon University - Lot 8,97520,42.187149,-122.689496
Mentor Graphics,97070,45.317487,-122.759692
Atmosera,97005,45.475743,-122.776517
Clackamas County Sheriff's Office - Brooks Building,97015,45.43039547,-122.5722027
Jim Ellis Chevrolet,30341,33.90999,-84.2914
O'Hare Airport - Short Term Parking,60666,41.97850582,-87.90328
Rivers Casino,60018,41.99774,-87.864217
EBSCO,1938,42.677227,-70.839264
WATERFORD GROUP COURTYARD 2,3301,43.21772,-71.536324
Neal's Garage,27705,36.009999,-78.921405
SHERWOOD CANNERY #1,97140,45.355354,-122.840126
SHERWOOD CANNERY #2,97140,45.356319,-122.838837
SHEALY-COLUMBIA COUNTER SALES,29172,33.931732,-81.059303
Kum & Go #408,72712,36.379802,-94.177871
OUC CAY COMMONS 01,32819,28.424816,-81.445089
OUC DOMINOS UNIT 01,32809,28.470548,-81.396861
OUC VISTA CAY 01,32819,28.429047,-81.44937
OUC WINGATE 1,32819,28.485994,-81.457176
Kum & Go #206,50325,41.607327,-93.735902
Kum & Go #134,52556,41.00709,-91.981752
Kum & Go #572,50322,41.645933,-93.769432
CHARLES COUNTY INDIAN HEAD1,20640,38.623533,-77.086898
CHARLES COUNTY CRAIN CENTER1,20664,38.369101,-76.960389
Haworth Inn & Conference Center,49423,42.78875732,-86.10360718
DTE Energy - Allen Road Center,48122,42.292146,-83.178699
Novus - Employee Parking,63304,38.709309,-90.683128
Giant Eagle - Warehouse,15205,40.453507,-80.085371
TC Chevrolet,97520,42.219548,-122.740005
Florida Power & Light - Central Garage,33130,25.7703,-80.196621
Florida Power & Light - Automotive Engineering Center,33407,26.769595,-80.102645
Florida Power & Light - Jupiter Service Center,33458,26.932602,-80.118594
Florida Power & Light - Customer Service East,33407,26.764076,-80.10151
Florida Power & Light - LeJeune Flagler Office,33134,25.770827,-80.264645
Florida Power & Light - Dade Meters Distribution,33166,25.833883,-80.313867
Randolph-Macon College - Andrews Hall,23005,37.764986,-77.476715
Saint Francis Eastside Hospital - Bon Secours Health System,29615,34.850504,-82.322852
Fred Caldwell Chevrolet,29710,35.105398,-81.208515
Meridian Associates Inc,1915,42.562222,-70.88959
Smithsonian Environmental Research Center (SERC),21037,38.893647,-76.539373
NV ENERGY NV ENERGY 03,89146,36.145081,-115.227058
James J Peters VA Medical Center,10468,40.867403,-73.906405
Greenville-Spartanburg International Airport - National Car Rental,29651,34.889277,-82.215666
Greenville-Spartanburg International Airport - Parking Lot B,29651,34.889453,-82.215505
PIE AE ANIMAL SERVICE2,78702,30.251357,-97.689015
PIE AE PUBDITTMAR2,78745,30.18534,-97.801184
PIE AE MILWOOD LIB 2,78727,30.422284,-97.71646
PIE AE PUB-STDAVIDSST1,78701,30.268887,-97.738936
Mountain View Civic Center Garage,94041,37.390383,-122.0827
Towers at Great America,95054,37.397144,-121.976831
Advanced Micro Devices Inc,95054,37.38237,-121.970806
Harrisonburg Electric Commission,22801,38.447533,-78.870744
Country Chevrolet,55302,45.256075,-94.107832
City of Kingsport - Parking Garage,37660,36.547921,-82.56179
PUBLIC STATIONS FITCHBURG CC,53711,43.002006,-89.423463
PUBLIC STATIONS LAKE ST ADA,53715,43.074008,-89.397267
PUBLIC STATIONS VILAS ZOO ADA,53715,43.058323,-89.410359
Marsh Street Parking Structure,93401,35.279705,-120.6609
Wilkerson Nature Preserve Park,27614,35.92353,-78.599883
Caplan's Rainbow Parking,98104,47.604115,-122.332907
Airlie Center,20187,38.7566,-77.793511
HIGHLANDCHEVRON HIGHLAND DUAL 1,97005,45.475962,-122.825561
Arlington County CSW,22201,38.889751,-77.08499
IBEWLOCAL26JATC MANASSAS 1,20109,38.803836,-77.516487
CITY OF SEATAC CITY HALL 1,98188,47.434021,-122.273183
Puget Sound Energy,98409,47.22213,-122.478493
TPU TPU HQ #6,98409,47.228593,-122.484226
LEE COUNTY GOV ADMIN EAST,33901,26.642789,-81.869132
OUC SHERATON UNIT 1,32819,28.463514,-81.461419
OUC OUC GARDENIA 01,32839,28.503733,-81.422651
CITY OF TAMPA TWIGGS GARAGE 1,33602,27.951258,-82.451781
DTE Energy - Ann Arbor Ashley Mews Building,48104,42.277419,-83.749477
DTE Energy - Redford Service Center,48239,42.374558,-83.281933
CLT AIRPORT BV2 BASEMENT 1,28208,35.233542,-80.936932
PALMER SQUARE CHAMBERS GARAGE,8542,40.350118,-74.662732
Mission Trail Baptist Hospital,78235,29.343808,-98.436931
Department of Accounting General Services - Hawaii State Motor Pool,96813,21.303788,-157.860031
Hawaii State Capitol Basement Parking Garage,96813,21.30703,-157.857725
Hawaii State Office Tower,96813,21.309472,-157.857848
Ka'ahumanu Hale First Circuit Court Parking Garage,96813,21.302295,-157.861322
Sheraton Waikiki,96815,21.27871,-157.83013
Waikiki Beach Marriott,96815,21.272518,-157.823246
McHenry Row - Harris Teeter,21230,39.26894,-76.5996
American Bush - Solar Canopy,84115,40.714413,-111.900552
Anchor Nissan,2896,41.96108,-71.494611
Net Zero USA,30004,34.138312,-84.251109
Ashforth,6905,41.071157,-73.549133
City of Tacoma - Municipal Building,98402,47.255854,-122.44172
CITY BRADENTON RIVERWALK,34205,27.499076,-82.569442
Orlando Health - Dr. P Phillips Hospital,32819,28.429987,-81.475116
OUC OUC PERSHING 01,32822,28.499373,-81.303897
OUC OC FAMILY SERV,32806,28.51288,-81.358702
DON CESAR HOTEL EV CHARGER 01,33706,27.709441,-82.736735
HARVARD PILGRIM HPHCQ2,2169,42.232376,-71.019877
GVSU CAMPUS SEWARD RAMP 1,49504,42.964844,-85.681992
NEMC GREEN HCOC III,48377,42.499039,-83.439339
Duke Energy,45202,39.09971237,-84.50933838
Park 'N Fly,77032,29.94917,-95.33138
BELLEVUE SBCC #2,98006,47.568871,-122.145285
SAMMAMISH GARAGE 1,98075,47.601657,-122.036938
CITY BRADENTON JUDICIALGARAGE2,34205,27.493279,-82.573234
Embassy Suites Hotel - Waikiki Beach Walk,96815,21.279142,-157.831689
Ohana Waikiki East,96815,21.277846,-157.825052
Kwik Star #490,50613,42.470441,-92.447165
Kwik Star #468,50616,43.064697,-92.679504
Kwik Star #495,52003,42.491964,-90.702489
Kwik Trip #622,55920,44.029434,-92.647766
Kwik Trip #497,55925,43.923929,-91.438722
Kwik Trip #316,55350,44.871014,-94.37622
Kwik Trip #844,55041,44.443257,-92.27515
Kwik Trip #806,55060,44.090303,-93.218557
Kwik Trip #681,55376,45.217806,-93.598222
Raleigh Municipal Building Deck,27601,35.779082,-78.641779
City of Raleigh,27601,35.777283,-78.639281
City of Raleigh - Walnut Creek Wetland Center,27610,35.760503,-78.625345
City of Raleigh - Optimist Park and Community Center,27609,35.862603,-78.643641
City of Raleigh - Jaycee Park and Community Center,27607,35.800443,-78.663445
City of Raleigh - Wilders Grove,27610,35.788789,-78.573106
City of Raleigh - Transit Center,27610,35.767483,-78.563464
City of Raleigh - Transit Center,27610,35.767483,-78.563464
Giant Eagle #43 - Pine Township,15090,40.632138,-80.054285
Kwik Trip #430,54304,44.475101,-88.07411
Kwik Trip #633,54701,44.770755,-91.462562
Kwik Trip #485,53121,42.694575,-88.54249
Kwik Trip #367,53933,43.567014,-88.916183
Kwik Trip #827,54304,44.49794,-88.047556
Kwik Trip #761,54601,43.808392,-91.249744
Kwik Trip #434,54956,44.175548,-88.486274
Kwik Trip #422,53154,42.87166,-87.933821
Kwik Trip #741,54902,43.995124,-88.54311
Kwik Trip #338,54467,44.469299,-89.545776
Kwik Trip #653,53901,43.534255,-89.443353
Kwik Trip #453,54022,44.872692,-92.620617
Kwik Trip #897,53083,43.773321,-87.733952
Kwik Trip #436,53186,42.994746,-88.201575
Kwik Trip #832,53597,43.191654,-89.452404
Kwik Trip #845,54982,44.073397,-89.283061
Paul Masse Chevrolet,2914,41.823099,-71.347614
Town of Normal - Fire Department Headquarters,61761,40.505132,-88.994211
Town of Normal - Public Works Department,61761,40.496969,-89.004735
Beaufort Street Parking Deck,61761,40.507954,-88.986429
Whole Foods Market,70115,29.920829,-90.117642
Loyola University - New Orleans,70118,29.9347,-90.120883
Heartland Community College - Workforce Development Center,61761,40.535456,-89.013791
New Belgium Brewing,80524,40.593417,-105.0684
NIPSCO HEADQUARTERS-E,46410,41.460671,-87.327074
City of Boulder - Municipal Service Center,80301,40.024578,-105.232194
City of Boulder - Park Central Building,80302,40.0148,-105.2792
Frito Lay LLC,43213,39.986545,-82.823727
Ohio Statehouse Parking Garage,43215,39.960356,-82.998458
GATEWAY TECH ELKHORN 1,53121,42.666735,-88.524261
Riteway Bus Service Inc,53154,42.909432,-87.928747
Norwich Public Utilities,6360,41.526802,-72.063684
OUC INFUSION TEA 01,32804,28.565738,-81.389771
Marriott - Wailea Beach,96753,20.688309,-156.439752
Heartland Community College - Astroth Community Education Center,61761,40.534785,-89.011493
CITY OF GR PARK GOV CENTER RAMP,49503,42.969202,-85.670457
CITY OF GR PARK OTTAWA FULTON 1,49503,42.963679,-85.670993
Ann Arbor Downtown Development Authority - Library Parking Structure,48104,42.278754,-83.745565
CITY OF GR PARK GALLERY PLACE,49503,42.962871,-85.668737
Alexander's Storage,38401,35.61323,-87.034614
Balise Nissan - Warwick,2888,41.742755,-71.428289
Elizabeth Parking Authority - J Christian Bollwage Garage,7201,40.663848,-74.216585
The Green Parking Garage,28202,35.223874,-80.846273
Middle Tennessee Electric Membership Corp - Corporate Headquarters,37129,35.837613,-86.407098
Eaton Corp,15108,40.492883,-80.200182
AAA Car Care Plus,14226,42.979363,-78.821443
AAA Car Care Plus,14221,42.965851,-78.69278
Tynan's Nissan,80525,40.505604,-105.078041
WHOLE FOODS MKT OKCWESTERN 2,73118,35.533862,-97.531053
Mountain Energy Market of Vermont,5155,43.199508,-72.820633
COL GARAGE EVSE 1,33801,28.04433,-81.954245
NATIONAL GRID CHILIS LEOMNSTR,1453,42.525121,-71.713346
NATIONAL GRID CHILIS WESTFORD,1886,42.5703,-71.41896
NATIONAL GRID UNION STATION 1,1604,42.260546,-71.794678
UM PTS GRAND,21201,39.290036,-76.621894
UM PTS PEARL #3,21201,39.290764,-76.62439
UM PTS PRATT,21201,39.28651,-76.624935
UM PTS PLAZA #1,21201,39.28808,-76.622679
DTE Energy - Western Wayne Center,48111,42.244351,-83.444131
DTE Energy - Pontiac Service Center,48320,42.615654,-83.324374
DTE Energy - Headquarters Cato Substation,48226,42.335279,-83.057424
DTE Energy - Headquarters Directors Lot,48226,42.334668,-83.056126
DTE Energy - Headquarters Employee Lot,48226,42.334232,-83.0566
University of Detroit Mercy,48221,42.41423,-83.1364
THOMSON REUTERS EAGAN CAMPUS,55123,44.825192,-93.112679
FLASTER GREENBERG PC,8002,39.934849,-75.029991
ACC ROUNDROCK STAT4,78665,30.563925,-97.658312
JBG SMITH STATION 2,22201,38.890342,-77.085782
JBG SMITH 2231 CRYSTAL DR,22202,38.85424,-77.049408
IBEW LOCAL 46 IBEW LOCAL 46 1,98032,47.424222,-122.256619
VALLEY MED CTR MAIN LOT #5,98055,47.443255,-122.212445
VALLEY MED CTR N GARAGE #1,98055,47.444606,-122.214491
PUBLIC STATIONS ALDO LEOPOLD,53716,43.054704,-89.321148
North Carolina State University - McKimmon Center and Solar House,27606,35.78214,-78.6864
Cambria Suites - Traverse City,49686,44.763048,-85.585342
Great Escape Restaurant,60176,41.955233,-87.865268
Taylor Automotive,27330,35.49416,-79.180591
EVSP WALGREENS STORE 13012,20112,38.672391,-77.396964
ACCESS MAIL EVSE UNIT 01,33760,27.901732,-82.721249
OUC HILTON UNIT 01,32819,28.425298,-81.456277
OUC STCL CITY HALL1,34769,28.249967,-81.28294
OUC STCL SR CTR 1,34769,28.250888,-81.279774
EVSP WALGREENS STORE 5623,21215,39.326834,-76.681801
EVSP WALGREENS STORE 6396,21237,39.334156,-76.495725
Goodwill,55434,45.183283,-93.237039
Minnesota Department of Natural Resources,55155,44.956138,-93.084209
City of Columbia - Sumter Street Garage,29201,34.004883,-81.032931
City of Columbia - Lady Street Garage,29201,34.002107,-81.035726
Malibu Country Mart,90265,34.035802,-118.686393
Golden Gate National Recreation Area - Crissy Field,94129,37.806099,-122.449461
Tampa Area Electrical JATC,33610,27.988197,-82.392164
Miami Dade County Fleet,33128,25.7752,-80.198072
University of Connecticut - Motor Pool,6269,41.811817,-72.261825
Balise Nissan - Warwick,2888,41.742755,-71.428289
Middle Tennessee Electric Membership Corp - District Office,37067,35.922223,-86.821182
Nissan North America,37067,35.940203,-86.813764
Middle Tennessee Electric Membership Corp - District Office,37090,36.174597,-86.298021
Middle Tennessee Electric Membership Corp - District Office,37128,35.843311,-86.446636
City of Renton - City Shops,98056,47.483635,-122.170748
City of Renton - City Hall,98057,47.474537,-122.204976
PW PARKING A ST GARAGE 01,98402,47.253809,-122.437429
PW PARKING GLASS MUSEUM 01,98402,47.245934,-122.43398
Pierce County - Annex Lot,98409,47.228866,-122.469105
Pierce County - City Building,98402,47.253668,-122.446141
Tremont Street Garage,80202,39.742113,-104.991416
Greater Hartford Transit District - Spruce Street Lot,6103,41.769417,-72.681825
One Parking,20004,38.896703,-77.027621
Carriage Nissan,30504,34.275207,-83.85946
Town Center Nissan,30144,34.010005,-84.577162
State Street Garage,2109,42.358449,-71.055089
MASS AUDUBON JOPPA FLATS,1950,42.799163,-70.847133
NATIONAL GRID CHILIS PLNVILLE,2762,42.032751,-71.311914
Carolina Nissan,27215,36.063557,-79.503697
Carolina Nissan,27215,36.063557,-79.503697
North Carolina State University - Joyner Visitor Center,27606,35.784037,-78.684667
Carmine's Coal Fired Pizza,33458,26.892152,-80.102668
AC REG PLANNING STATION 1,5753,44.015999,-73.165412
Delta Electronics,94538,37.488952,-121.948969
Campbell-Nelson Nissan,98026,47.778229,-122.344838
Campbell Nissan - Everett,98204,47.90272982,-122.2469884
Olympia Nissan,98502,47.031067,-122.930247
Bill Robertson Nissan,99301,46.236607,-119.128998
Puyallup Nissan,98371,47.207367,-122.294997
Younker Nissan,98058,47.448354,-122.2188
City of Seattle - Central Library,98104,47.606684,-122.332664
City of Seattle - Charles Street,98134,47.594042,-122.317179
City of Seattle - Muni Tower,98124,47.604906,-122.330278
City of Seattle - Parking Enforcement Division,98134,47.582934,-122.323106
City of Seattle - Seattle Center,98109,47.622085,-122.347124
City of Seattle - Seattle City Light North Service Center,98103,47.699613,-122.341922
City of Seattle - Seattle City Light South Service Center,98134,47.571399,-122.330911
City of Seattle - Seattle Water Ops,98134,47.57952,-122.321401
City of Seattle - West Bridge,98106,47.565149,-122.353024
Tacoma Nissan,98409,47.21978,-122.48576
Thruway Nissan,12550,41.504105,-74.068916
Thruway Nissan,12550,41.504105,-74.068916
Country Club Imports,13820,42.451285,-75.100333
Country Club Imports,13820,42.451285,-75.100333
West-Herr Nissan,14127,42.784867,-78.76558
West-Herr Nissan,14127,42.784867,-78.76558
Nissan 112,11772,40.792986,-73.00827
Nissan 112,11772,40.792986,-73.00827
Huttig Nissan,12901,44.667361,-73.444894
Huttig Nissan,12901,44.667361,-73.444894
Nissan City - Port Chester,10573,40.996358,-73.669405
Nissan City - Port Chester,10573,40.996358,-73.669405
Riverhead Auto Mall,11901,40.924758,-72.704752
Riverhead Auto Mall,11901,40.924758,-72.704752
Dorschel Nissan,14623,43.077581,-77.641934
Dorschel Nissan,14623,43.077581,-77.641934
Smithtown Nissan,11780,40.859886,-73.162067
Smithtown Nissan,11780,40.859886,-73.162067
Lia Nissan,12304,42.764517,-73.88522
Lia Nissan,12304,42.764517,-73.88522
Legend Nissan,11791,40.809865,-73.507761
Gregoris Motors,11580,40.670497,-73.717206
Gregoris Motors,11580,40.670497,-73.717206
Legend Nissan,11791,40.809865,-73.507761
Serafini Nissan-Volvo,13850,42.095812,-76.003703
Serafini Nissan-Volvo,13850,42.095812,-76.003703
Poughkeepsie Nissan,12590,41.587383,-73.908392
Poughkeepsie Nissan,12590,41.587383,-73.908392
Vision Nissan,14580,43.204065,-77.478237
Vision Nissan,14580,43.204065,-77.478237
Nissan of Westbury,11590,40.753954,-73.561974
